POI_ID,ADDRESS,"﻿""DESCRIPTION""",NAME,GeoJSON,geo_point_2d
8721,9 DE LA MERITE DR,Soccer Field,ROYAL MILITARY COLLEGE OF CANADA SOCCER FIELD,"{""coordinates"": [-76.46511390138276, 44.23489809620699], ""type"": ""Point""}","44.23489809620699,-76.46511390138276"
8409,1180 WOODBINE RD,Soccer Field,WOODBINE PARK MINI SOCCER FIELD 2,"{""coordinates"": [-76.6012732041316, 44.26168130476251], ""type"": ""Point""}","44.26168130476251,-76.6012732041316"
9008,,Soccer Field,LAFLEUR PARK SOCCER FIELD,"{""coordinates"": [-76.52347712170524, 44.23910153021234], ""type"": ""Point""}","44.23910153021234,-76.52347712170524"
9100,3513 BREWER'S MILLS RD,Park,JOHN BREWER PARK,"{""coordinates"": [-76.28130865962761, 44.410108997046436], ""type"": ""Point""}","44.410108997046436,-76.28130865962761"
8520,693 AYLMER CRES,Park,LAWRENCE PARK,"{""coordinates"": [-76.61753777034012, 44.245655811655595], ""type"": ""Point""}","44.245655811655595,-76.61753777034012"
8821,5 RUDD AVE,Park,ESPLANADE PARK,"{""coordinates"": [-76.38014381581887, 44.25852876552149], ""type"": ""Point""}","44.25852876552149,-76.38014381581887"
8521,241 SMUGGLER'S COVE DR,Park,SMUGGLER'S COVE PARK,"{""coordinates"": [-76.58897578878172, 44.21816640979699], ""type"": ""Point""}","44.21816640979699,-76.58897578878172"
8522,42 PAARDEBURG PL,Park,PAARDEBURG PARK (CFB),"{""coordinates"": [-76.45038456903924, 44.23916550333392], ""type"": ""Point""}","44.23916550333392,-76.45038456903924"
7256,2426 BUR BROOK RD,Trail Access,K&P BUR BROOK RD ACCESS PNT,"{""coordinates"": [-76.55994804638242, 44.29898695012729], ""type"": ""Point""}","44.29898695012729,-76.55994804638242"
7557,2 EMILY ST,Trail Access & Parking,WATERFRONT TRAIL EMILY ST TRAIL ACCESS,"{""coordinates"": [-76.48869417489519, 44.22243406326703], ""type"": ""Point""}","44.22243406326703,-76.48869417489519"
7207,455 ST. MARTHA ST,Education Facility,ST. MARTHA CATHOLIC SCHOOL,"{""coordinates"": [-76.44828591457319, 44.26503519449172], ""type"": ""Point""}","44.26503519449172,-76.44828591457319"
8091,5 CLERGY ST,Education Facility,SYDENHAM PUBLIC SCHOOL,"{""coordinates"": [-76.49031654639214, 44.228870392550704], ""type"": ""Point""}","44.228870392550704,-76.49031654639214"
7513,235 FRONTENAC ST,Education Facility,MODULE VANIER,"{""coordinates"": [-76.49753771638743, 44.22927414949814], ""type"": ""Point""}","44.22927414949814,-76.49753771638743"
7514,711 DALTON AVE,Education Facility,ECOLE SECONDAIRE CATHOLIQUE MARIE-RIVIER,"{""coordinates"": [-76.52281954828942, 44.27079770771982], ""type"": ""Point""}","44.27079770771982,-76.52281954828942"
9011,412 RIDEAU ST,Soccer Field,KATINGS FIELDS,"{""coordinates"": [-76.48536950642631, 44.2433452016761], ""type"": ""Point""}","44.2433452016761,-76.48536950642631"
8414,704 MILFORD DR,Soccer Field,ASHTON PARK SOCCER FIELD 1,"{""coordinates"": [-76.58069464747022, 44.245945271565375], ""type"": ""Point""}","44.245945271565375,-76.58069464747022"
8822,1 KING ST,Park,MACDONALD MEMORIAL PARK,"{""coordinates"": [-76.48966277143829, 44.22283355409809], ""type"": ""Point""}","44.22283355409809,-76.48966277143829"
8823,40 GROSVENOR CRT,Park,GROSVENOR COURT PARK,"{""coordinates"": [-76.53453593642851, 44.24633708677508], ""type"": ""Point""}","44.24633708677508,-76.53453593642851"
8235,55 WINDFIELD CRES,Park,BONNY PARK,"{""coordinates"": [-76.45687373977974, 44.25690732212323], ""type"": ""Point""}","44.25690732212323,-76.45687373977974"
8824,1985 ROSEDALE DR,Park,ROSEDALE PARK,"{""coordinates"": [-76.52280649414962, 44.31022264098773], ""type"": ""Point""}","44.31022264098773,-76.52280649414962"
7260,200 KING ST W,Trail Access & Parking,WATERFRONT TRAIL ST. LAWRENCE TRAIL ACCESS,"{""coordinates"": [-76.49818036615942, 44.222554986655226], ""type"": ""Point""}","44.222554986655226,-76.49818036615942"
7262,1066 KING ST,Trail Access,WATERFRONT TRAIL KING ST W TRAIL ACCESS,"{""coordinates"": [-76.53715956649015, 44.2198477387715], ""type"": ""Point""}","44.2198477387715,-76.53715956649015"
7857,1300 BATH RD,Aquatics Centre - Private,BOYS & GIRLS CLUB WEST SWIMMING POOL,"{""coordinates"": [-76.54708807492557, 44.23957497736064], ""type"": ""Point""}","44.23957497736064,-76.54708807492557"
7263,705 DIVISION ST,Communication Tower,KINGSTON POLICE HEADQUARTERS CELL TOWER,"{""coordinates"": [-76.49544851664763, 44.25113180476448], ""type"": ""Point""}","44.25113180476448,-76.49544851664763"
8094,72 GILMOUR AVE,Education Facility,ECOLE SECONDAIRE PUBLIQUE MILLE-ILES,"{""coordinates"": [-76.52103082423669, 44.237793117303525], ""type"": ""Point""}","44.237793117303525,-76.52103082423669"
8096,4576 BATTERSEA RD,Education Facility,STORRINGTON PUBLIC SCHOOL,"{""coordinates"": [-76.4056387428837, 44.409942438578014], ""type"": ""Point""}","44.409942438578014,-76.4056387428837"
7813,50 MAIN ST,Education Facility,ERNESTOWN SECONDARY SCHOOL,"{""coordinates"": [-76.72735442696019, 44.27700729762596], ""type"": ""Point""}","44.27700729762596,-76.72735442696019"
7518,97 PARK CRES,Education Facility,OUR LADY OF MOUNT CARMEL C S,"{""coordinates"": [-76.64092888702787, 44.223707259578575], ""type"": ""Point""}","44.223707259578575,-76.64092888702787"
7212,57 ROAD 95,Education Facility,SACRED HEART CS,"{""coordinates"": [-76.44194994728932, 44.190107783869244], ""type"": ""Point""}","44.190107783869244,-76.44194994728932"
8727,,Village,YARKER,"{""coordinates"": [-76.77762875193807, 44.374154439937705], ""type"": ""Point""}","44.374154439937705,-76.77762875193807"
8331,,Village,HALLS MILLS,"{""coordinates"": [-76.40401329808252, 45.17803171927796], ""type"": ""Point""}","45.17803171927796,-76.40401329808252"
8332,,Village,BURRIDGE,"{""coordinates"": [-76.53832756561519, 44.65683538188745], ""type"": ""Point""}","44.65683538188745,-76.53832756561519"
9111,602 CHADWICK DR,Parkette,CHADWICK PARKETTE,"{""coordinates"": [-76.54888291274352, 44.26182365267514], ""type"": ""Point""}","44.26182365267514,-76.54888291274352"
8236,3645 BREWER'S MILLS RD,Cemetery,PINE GROVE CEMETERY,"{""coordinates"": [-76.27260929093188, 44.41043005721225], ""type"": ""Point""}","44.41043005721225,-76.27260929093188"
8527,39 CRERAR BLVD,Beach,CRERAR PARK BEACH,"{""coordinates"": [-76.5673639782488, 44.21268962496717], ""type"": ""Point""}","44.21268962496717,-76.5673639782488"
8828,2991 2 HWY,Beach,GRASS CREEK PARK BEACH,"{""coordinates"": [-76.31006627820517, 44.29130585778122], ""type"": ""Point""}","44.29130585778122,-76.31006627820517"
7859,1800 JOHN COUNTER BV,Communication Tower,VIA RAIL CELL TOWER,"{""coordinates"": [-76.53492044710548, 44.25775897146935], ""type"": ""Point""}","44.25775897146935,-76.53492044710548"
7860,300 CONACHER DR,Cell Antenna,300 CONACHER DR CELL ANTENNA,"{""coordinates"": [-76.49559830757018, 44.26523590710886], ""type"": ""Point""}","44.26523590710886,-76.49559830757018"
7861,62 OLD OAK RD,Cell Antenna,62 OLD OAK RD CELL ANTENNA,"{""coordinates"": [-76.52947648113766, 44.228132344530486], ""type"": ""Point""}","44.228132344530486,-76.52947648113766"
7561,244 WEST CAMPUS LN,Cell Antenna,244 WEST CAMPUS LN CELL ANTENNA,"{""coordinates"": [-76.51443689151671, 44.22595527219919], ""type"": ""Point""}","44.22595527219919,-76.51443689151671"
7563,142 UNION ST,Cell Antenna,142 UNION ST CELL ANTENNA,"{""coordinates"": [-76.49795063531927, 44.22750943659669], ""type"": ""Point""}","44.22750943659669,-76.49795063531927"
7863,29 COLLINGWOOD ST,Cell Antenna,29 COLLINGWOOD ST CELL ANTENNA,"{""coordinates"": [-76.50081872515659, 44.223688587362616], ""type"": ""Point""}","44.223688587362616,-76.50081872515659"
7216,77 MACCAULEY ST,Education Facility,RIDEAU HEIGHTS PUBLIC SCHOOL,"{""coordinates"": [-76.4818630340877, 44.2652207478215], ""type"": ""Point""}","44.2652207478215,-76.4818630340877"
7219,370 KINGSTON MILLS RD,Education Facility,HOLY NAME CATHOLIC SCHOOL,"{""coordinates"": [-76.42417681397573, 44.30067759885984], ""type"": ""Point""}","44.30067759885984,-76.42417681397573"
7519,4075 BATH RD,Education Facility,COLLINS BAY PUBLIC SCHOOL,"{""coordinates"": [-76.61216488345795, 44.240777535701866], ""type"": ""Point""}","44.240777535701866,-76.61216488345795"
7816,1044 LANCASTER DR,Education Facility,MOTHER TERESA CATHOLIC SCHOOL,"{""coordinates"": [-76.59786275891261, 44.25574387461947], ""type"": ""Point""}","44.25574387461947,-76.59786275891261"
8098,4315 COUNTY RD #1,Education Facility,YARKER PS,"{""coordinates"": [-76.76755252599892, 44.37368351388096], ""type"": ""Point""}","44.37368351388096,-76.76755252599892"
8137,1184 MCADOOS LN,Communication Tower,1184 MCADOOS LN CELL TOWER,"{""coordinates"": [-76.47838580168636, 44.29017774077479], ""type"": ""Point""}","44.29017774077479,-76.47838580168636"
,1381 Demers Ave / 1290 Wheathill St,Education Facility,Nouvelle Ecole Secondary School,"{""coordinates"": [-76.56042704981186, 44.2476831751642], ""type"": ""Point""}","44.2476831751642,-76.56042704981186"
9502,199 WILSON ST,Washroom,SHANNON PARK WASHROOM,"{""coordinates"": [-76.48530195743744, 44.26327151721291], ""type"": ""Point""}","44.26327151721291,-76.48530195743744"
9503,1011 PRINCESS ST,Plaza,JSM COMMERCIAL CENTRE,"{""coordinates"": [-76.51455673727291, 44.243489930537315], ""type"": ""Point""}","44.243489930537315,-76.51455673727291"
8279,151 ORDNANCE ST,Playground,MCBURNEY PARK PLAYGROUND STRUCTURE,"{""coordinates"": [-76.48859546666657, 44.235689981712504], ""type"": ""Point""}","44.235689981712504,-76.48859546666657"
7672,500 GARDINERS RD,Plaza,GARDINERS TOWN CENTRE,"{""coordinates"": [-76.56707475628671, 44.23604114279974], ""type"": ""Point""}","44.23604114279974,-76.56707475628671"
9467,625 FORTUNE CRES,Plaza,GARDINERS/FORTUNE CRES CENTRE,"{""coordinates"": [-76.56811844014433, 44.27291764077008], ""type"": ""Point""}","44.27291764077008,-76.56811844014433"
9464,730 FRONT RD,Plaza,REDDENDALE PLAZA,"{""coordinates"": [-76.5704866527157, 44.21868619882094], ""type"": ""Point""}","44.21868619882094,-76.5704866527157"
8941,422 ROAD 7051,Ferry Dock,WOLFE ISLAND FERRY DOCK (WINTER),"{""coordinates"": [-76.42557779798865, 44.21516115709468], ""type"": ""Point""}","44.21516115709468,-76.42557779798865"
9184,965 SYDENHAM RD,Cemetery,Heritage Cemetery at Cataraqui,"{""coordinates"": [-76.54439881920572, 44.261140172675915], ""type"": ""Point""}","44.261140172675915,-76.54439881920572"
8200,1165 COLLINS BAY RD,Beach Volleyball Court,KINGSTON EXPERT TEES (BEACH VOLLEYBALL),"{""coordinates"": [-76.61251063002071, 44.262077850400715], ""type"": ""Point""}","44.262077850400715,-76.61251063002071"
9480,2956 South Shore Rd,Twp Fire Station,NAP STATION 3 DORLAND,"{""coordinates"": [-77.01144713307801, 44.08176760895173], ""type"": ""Point""}","44.08176760895173,-77.01144713307801"
9488,10200 Road 509,Twp Fire Station,NF STATION 1 OMPAH,"{""coordinates"": [-76.83875055808785, 45.00732407647084], ""type"": ""Point""}","45.00732407647084,-76.83875055808785"
9489,14105 Road 509,Twp Fire Station,NF STATION 2 SNOW ROAD,"{""coordinates"": [-76.68136116274799, 44.94700739552089], ""type"": ""Point""}","44.94700739552089,-76.68136116274799"
9498,4233 Stage Coach Rd,Twp Fire Station,SF STATION 5 STAGE COACH RD,"{""coordinates"": [-76.59675819151025, 44.401702864907115], ""type"": ""Point""}","44.401702864907115,-76.59675819151025"
8215,303 YORK ST,Outdoor Aquatics Centre - Public,CULLIGAN WATER PARK,"{""coordinates"": [-76.4989171320514, 44.239421368516844], ""type"": ""Point""}","44.239421368516844,-76.4989171320514"
9469,3910 Battersea Rd,Twp Fire Station,SF STATION 8 BATTERSEA RD,"{""coordinates"": [-76.4250533468756, 44.385153171890906], ""type"": ""Point""}","44.385153171890906,-76.4250533468756"
9483,9 Mill St,Twp Fire Station,SM STATION 1 YARKER,"{""coordinates"": [-76.77208809558917, 44.37155462237037], ""type"": ""Point""}","44.37155462237037,-76.77208809558917"
9499,2861 County Rd 14,Twp Fire Station,SM STATION 2 ENTERPRISE,"{""coordinates"": [-76.88229644313499, 44.46124902376945], ""type"": ""Point""}","44.46124902376945,-76.88229644313499"
9485,630 County Rd 4 W,Twp Fire Station,SM STATION 4 TAMWORTH,"{""coordinates"": [-77.0034876728199, 44.483533334812776], ""type"": ""Point""}","44.483533334812776,-77.0034876728199"
9494,1085 Elm Tree Rd,Twp Fire Station,CF STATION 1 ELM TREE RD,"{""coordinates"": [-76.92864447878839, 44.718659162676666], ""type"": ""Point""}","44.718659162676666,-76.92864447878839"
9492,1282 Wagerville Rd,Twp Fire Station,CF STATION 4 WAGERVILLE RD,"{""coordinates"": [-76.73454120612608, 44.65536376812779], ""type"": ""Point""}","44.65536376812779,-76.73454120612608"
9474,108 Road 95,Twp Fire Station,FI WOLFE ISLAND STATION,"{""coordinates"": [-76.43999896084598, 44.187897293403545], ""type"": ""Point""}","44.187897293403545,-76.43999896084598"
9509,480 MCCULLOUGH PARK DR,Play Structure,McCullough Park Play Structure,"{""coordinates"": [-76.62663632997116, 44.233648502572734], ""type"": ""Point""}","44.233648502572734,-76.62663632997116"
9497,4808 Holleford Rd,Twp Fire Department,SF STATION 4 HOLLEFORD RD,"{""coordinates"": [-76.66800996922879, 44.44120036932744], ""type"": ""Point""}","44.44120036932744,-76.66800996922879"
7504,550 ARAGON RD,Playground,HEMLOCK DOWNS PARK PLAYGROUND,"{""coordinates"": [-76.46173918721003, 44.30622102640675], ""type"": ""Point""}","44.30622102640675,-76.46173918721003"
9451,114 WILEY ST,Playground,ST FRANCIS OF ASSISI CS PLAYGROUND 2,"{""coordinates"": [-76.48982768442688, 44.26105480088561], ""type"": ""Point""}","44.26105480088561,-76.48982768442688"
8833,1036 PRINCESS ST,Post Office,POST OFFICE (PHARMA PLUS DRUGMART #1529),"{""coordinates"": [-76.515667431404, 44.242262044838384], ""type"": ""Point""}","44.242262044838384,-76.515667431404"
9308,3600 SMITH RD,Communication Tower,3600 SMITH RD CELL TOWER,"{""coordinates"": [-76.6311553291633, 44.28820300734026], ""type"": ""Point""}","44.28820300734026,-76.6311553291633"
7282,127 DAYS RD,Fire Station,KFR FIRE STATION 10,"{""coordinates"": [-76.56980305848225, 44.21919190700245], ""type"": ""Point""}","44.21919190700245,-76.56980305848225"
7582,3505 BREWER'S MILLS RD,Fire Station,KFR FIRE STATION 2,"{""coordinates"": [-76.28162437325146, 44.41102704152679], ""type"": ""Point""}","44.41102704152679,-76.28162437325146"
7583,211 GORE RD,Fire Station,KFR FIRE STATION 3,"{""coordinates"": [-76.45823107954809, 44.25882024938807], ""type"": ""Point""}","44.25882024938807,-76.45823107954809"
9332,260 PALACE RD,Fire Station,KFR FIRE STATION 6,"{""coordinates"": [-76.51396654491957, 44.23191025242614], ""type"": ""Point""}","44.23191025242614,-76.51396654491957"
8902,550 O'CONNOR DR,Headquarters,KFR HEADQUARTERS,"{""coordinates"": [-76.56720749289177, 44.25935297729918], ""type"": ""Point""}","44.25935297729918,-76.56720749289177"
7847,,Village,ARDENDALE,"{""coordinates"": [-76.94599886165624, 44.72546690754496], ""type"": ""Point""}","44.72546690754496,-76.94599886165624"
7157,,Village,ALGONQUIN,"{""coordinates"": [-75.67001237298895, 44.70403067185667], ""type"": ""Point""}","44.70403067185667,-75.67001237298895"
7741,,Village,CLARENDON STATION,"{""coordinates"": [-76.69457208532188, 44.874403754921005], ""type"": ""Point""}","44.874403754921005,-76.69457208532188"
7453,,Village,CHAFFEYS LOCKS,"{""coordinates"": [-76.31901631153815, 44.579033522762884], ""type"": ""Point""}","44.579033522762884,-76.31901631153815"
7742,,Village,BUCK LAKE,"{""coordinates"": [-76.45238200941169, 44.52422935694225], ""type"": ""Point""}","44.52422935694225,-76.45238200941169"
7159,,Village,OSO,"{""coordinates"": [-76.68672238157048, 44.81609360591822], ""type"": ""Point""}","44.81609360591822,-76.68672238157048"
7890,731 MONTREAL ST,Tennis Court,BELLE PARK TENNIS COURT,"{""coordinates"": [-76.48374733439488, 44.252075272971716], ""type"": ""Point""}","44.252075272971716,-76.48374733439488"
8052,225 ONTARIO ST,Info Centre,VISITOR INFORMATION CENTRE,"{""coordinates"": [-76.48017168368528, 44.22938653913067], ""type"": ""Point""}","44.22938653913067,-76.48017168368528"
8053,258 AIRPORT RD,Airport,GANANOQUE AIRPORT,"{""coordinates"": [-76.24477998653335, 44.40137050637109], ""type"": ""Point""}","44.40137050637109,-76.24477998653335"
7718,2903 JOYCEVILLE RD,Basketball Court,JOYCEVILLE PUBLIC SCHOOL BASKETBALL COURT,"{""coordinates"": [-76.33442655201776, 44.359535473218344], ""type"": ""Point""}","44.359535473218344,-76.33442655201776"
7719,3766 HWY 15,Soccer Field,JOYCEVILLE INSTITUTE SOCCER FIELD,"{""coordinates"": [-76.35104253882224, 44.359693774735014], ""type"": ""Point""}","44.359693774735014,-76.35104253882224"
7680,50 MACCAULEY ST,Skateboard Park,SHANNON PARK SKATEBOARD PARK,"{""coordinates"": [-76.48253960689496, 44.264555949545766], ""type"": ""Point""}","44.264555949545766,-76.48253960689496"
7681,51 VIRGINIA ST,Playground,ECOLE REMI-GAULIN PLAYGROUND 1,"{""coordinates"": [-76.48725020605787, 44.26901913036998], ""type"": ""Point""}","44.26901913036998,-76.48725020605787"
7952,760 HWY 15,Post Office,POST OFFICE (BARRIEFIELD PHARMASAVE),"{""coordinates"": [-76.46124408084299, 44.25293489135699], ""type"": ""Point""}","44.25293489135699,-76.46124408084299"
7373,2437 PRINCESS ST,Post Office,POST OFFICE (SHOPPERS DRUG MART #1429),"{""coordinates"": [-76.55829611794859, 44.25758267949], ""type"": ""Point""}","44.25758267949,-76.55829611794859"
7954,2162 UNITY RD,Post Office,POST OFFICE (ELGINBURG PO),"{""coordinates"": [-76.54360555881225, 44.31908496967484], ""type"": ""Point""}","44.31908496967484,-76.54360555881225"
8055,1648 JOYCEVILLE RD,Washroom,PIERSON PARK WASHROOM,"{""coordinates"": [-76.33019934442912, 44.30279276627849], ""type"": ""Point""}","44.30279276627849,-76.33019934442912"
8057,2991 2 HWY,Washroom,GRASS CREEK PARK WASHROOM,"{""coordinates"": [-76.31406333934206, 44.2948629950044], ""type"": ""Point""}","44.2948629950044,-76.31406333934206"
8021,3766 HWY 15,Baseball Field,JOYCEVILLE INSTITUTE BASEBALL FIELD 2,"{""coordinates"": [-76.35035461535222, 44.359595162696344], ""type"": ""Point""}","44.359595162696344,-76.35035461535222"
8022,70 CRAFTSMAN BLVD,Beach Volleyball Court,CFB KINGSTON BEACH VOLLEYBALL COURTS,"{""coordinates"": [-76.45572195715361, 44.24707901956195], ""type"": ""Point""}","44.24707901956195,-76.45572195715361"
7720,1014 CUNNINGHAM RD,Boat Ramp,RIDEAU ACRES BOAT RAMP,"{""coordinates"": [-76.42601502416873, 44.307335750121005], ""type"": ""Point""}","44.307335750121005,-76.42601502416873"
7721,1170 HALIFAX DR,Park,HALIFAX DR PARK,"{""coordinates"": [-76.55721935734432, 44.26671923881441], ""type"": ""Point""}","44.26671923881441,-76.55721935734432"
8023,739 AUGUSTA DR,Park,AUGUSTA COMMONS WEST PARK,"{""coordinates"": [-76.55522257836799, 44.26518738048879], ""type"": ""Point""}","44.26518738048879,-76.55522257836799"
7722,975 HWY 15,Trail Access,GREENWOOD PARK TRAIL,"{""coordinates"": [-76.45753476797822, 44.26269168336217], ""type"": ""Point""}","44.26269168336217,-76.45753476797822"
7440,343 QUARRY POND CRT,Trail Access,GREENWOOD PARK TRAIL,"{""coordinates"": [-76.45604642846189, 44.26402298477427], ""type"": ""Point""}","44.26402298477427,-76.45604642846189"
7988,303 YORK ST,Playground,KINGSTON MEMORIAL CENTRE PLAYGROUND,"{""coordinates"": [-76.49902895836858, 44.2390048856922], ""type"": ""Point""}","44.2390048856922,-76.49902895836858"
